"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year","sowingD","Das","Daily_TQ","Acc_TQ"
2021-01-28,2021,1,28,2.56666666666667,554.020833333333,93.08,246.06036,2.25,1.06164,"Early","DFG2021",2020-10-22,98,0.413625974025973,72.8218071966141
2021-02-11,2021,2,11,0,395.079166666667,118.36,230.71464,0.03,8.30052,"Late","DFG2021",2020-11-05,98,0,76.0757648029869
2019-02-01,2019,2,1,0.216666666666667,488.970833333333,124.03,252.79128,0.22,3.8826,"Early","DFG2019",2018-10-25,99,17.9196923076923,143.439072735499
2019-02-15,2019,2,15,6.92083333333333,438.354166666667,130.14,255.37644,0,8.919,"Late","DFG2019",2018-11-08,99,1.28871763997592,154.271219547117
2020-01-31,2020,1,31,11.5666666666667,571.4375,83.77,282.00564,0.03,3.59496,"Early","DFG2020",2019-10-24,99,0.310803458213256,81.3703493655291
2020-02-20,2020,2,20,6.15,538.7625,113.76,256.28256,3.56,2.94336,"Late","DFG2020",2019-11-13,99,0.478595121951219,77.2573096742133
2021-01-29,2021,1,29,0.170833333333333,554.191666666667,108.59,247.06368,15.51,1.00332,"Early","DFG2021",2020-10-22,99,5.87309268292684,78.6948998795409
2021-02-12,2021,2,12,0,395.079166666667,118.45,237.91068,0.09,7.19604,"Late","DFG2021",2020-11-05,99,0,76.0757648029869
2019-02-02,2019,2,2,0.0125,488.983333333333,125.99,254.12652,1.96,1.33524,"Early","DFG2019",2018-10-25,100,0,143.439072735499
2019-02-16,2019,2,16,8.64166666666667,446.995833333333,130.14,264.6522,0,9.27576,"Late","DFG2019",2018-11-08,100,1.0733762777242,155.344595824841
2020-02-01,2020,2,1,10.7541666666667,582.191666666667,86.02,283.15512,2.25,1.14948,"Early","DFG2020",2019-10-24,100,0.106886943045331,81.4772363085744
2020-02-21,2020,2,21,6.29583333333333,545.058333333333,113.85,262.84104,0.09,6.55848,"Late","DFG2020",2019-11-13,100,1.04171753805427,78.2990272122675
2021-01-30,2021,1,30,0,554.191666666667,109.08,249.3342,0.49,2.27052,"Early","DFG2021",2020-10-22,100,0,78.6948998795409
2021-02-13,2021,2,13,0,395.079166666667,118.48,243.96228,0.03,6.0516,"Late","DFG2021",2020-11-05,100,0,76.0757648029869
2019-02-03,2019,2,3,0.704166666666667,489.6875,125.99,258.41628,0,4.28976,"Early","DFG2019",2018-10-25,101,6.09196686390532,149.531039599405
2019-02-17,2019,2,17,7.25833333333333,454.254166666667,130.14,273.12552,0,8.47332,"Late","DFG2019",2018-11-08,101,1.16739196326062,156.511987788102
2020-02-02,2020,2,2,7.6625,589.854166666667,90.87,284.28948,4.85,1.13436,"Early","DFG2020",2019-10-24,101,0.148040456769984,81.6252767653444
2020-02-22,2020,2,22,8.575,553.633333333333,119.9,267.17076,6.05,4.32972,"Late","DFG2020",2019-11-13,101,0.50492361516035,78.8039508274279
2021-01-31,2021,1,31,0,554.191666666667,109.08,256.94064,0,7.60644,"Early","DFG2021",2020-10-22,101,0,78.6948998795409
2021-02-14,2021,2,14,0,395.079166666667,118.55,251.83224,0.07,7.86996,"Late","DFG2021",2020-11-05,101,0,76.0757648029869
2019-02-04,2019,2,4,1.69583333333333,491.383333333333,125.99,263.96676,0,5.55048,"Early","DFG2019",2018-10-25,102,3.27301031941033,152.804049918815
2019-02-18,2019,2,18,8.6,462.854166666667,130.14,282.5064,0,9.38088,"Late","DFG2019",2018-11-08,102,1.0908,157.602787788102
2020-02-03,2020,2,3,8.50833333333333,598.3625,97.78,287.19504,6.91,2.90556,"Early","DFG2020",2019-10-24,102,0.341495788442703,81.9667725537871
2020-02-23,2020,2,23,7.85,561.483333333333,131.8,269.00424,11.9,1.83348,"Late","DFG2020",2019-11-13,102,0.233564331210191,79.0375151586381
2021-02-01,2021,2,1,0,554.191666666667,109.47,259.82856,0.39,2.88792,"Early","DFG2021",2020-10-22,102,0,78.6948998795409
2021-02-15,2021,2,15,0,395.079166666667,120.48,254.81808,1.93,2.98584,"Late","DFG2021",2020-11-05,102,0,76.0757648029869
2019-02-05,2019,2,5,2.7,494.083333333333,125.99,265.33044,0,1.36368,"Early","DFG2019",2018-10-25,103,0.505066666666667,153.309116585482
2019-02-19,2019,2,19,7.65833333333333,470.5125,130.73,288.12708,0.59,5.62068,"Late","DFG2019",2018-11-08,103,0.733929923830251,158.336717711932
2020-02-04,2020,2,4,4.91666666666667,603.279166666667,98.79,292.07376,1.01,4.87872,"Early","DFG2020",2019-10-24,103,0.992282033898304,82.9590545876854
2020-02-24,2020,2,24,6.175,567.658333333333,138.07,271.97964,6.27,2.9754,"Late","DFG2020",2019-11-13,103,0.481846153846154,79.5193613124842
2021-02-02,2021,2,2,0.979166666666667,555.170833333333,117.94,261.54864,8.47,1.72008,"Early","DFG2021",2020-10-22,103,1.75667744680851,80.4515773263495
2021-02-16,2021,2,16,3.51666666666667,398.595833333333,120.61,259.63884,0.13,4.82076,"Late","DFG2021",2020-11-05,103,1.37083222748815,77.446597030475
2019-02-06,2019,2,6,4.00833333333333,498.091666666667,125.99,269.06328,0,3.73284,"Early","DFG2019",2018-10-25,104,0.931269854469855,154.240386439952
2019-02-20,2019,2,20,6.95,477.4625,130.73,294.1506,0,6.02352,"Late","DFG2019",2018-11-08,104,0.866693525179856,159.203411237112
2020-02-05,2020,2,5,2.70833333333333,605.9875,98.79,299.6586,0,7.58484,"Early","DFG2020",2019-10-24,104,2.80055630769231,85.7596108953777
2020-02-25,2020,2,25,7.30833333333333,574.966666666667,139.81,279.76752,1.74,7.78788,"Late","DFG2020",2019-11-13,104,1.06561641961232,80.5849777320965
2021-02-03,2021,2,3,6.60416666666667,561.775,127.97,262.9872,10.03,1.43856,"Early","DFG2021",2020-10-22,104,0.217826119873817,80.6694034462233
2021-02-17,2021,2,17,6.51666666666667,405.1125,121.57,267.3414,0.96,7.70256,"Late","DFG2021",2020-11-05,104,1.18197851662404,78.6285755470991
2019-02-07,2019,2,7,4.73333333333333,502.825,126.05,273.87648,0.06,4.8132,"Early","DFG2019",2018-10-25,105,1.01687323943662,155.257259679388
2019-02-21,2019,2,21,8.75833333333333,486.220833333333,131.26,298.77552,0.53,4.62492,"Late","DFG2019",2018-11-08,105,0.528059372026641,159.731470609139
2020-02-06,2020,2,6,4.20416666666667,610.191666666667,98.79,301.09608,0,1.43748,"Early","DFG2020",2019-10-24,105,0.341917938553022,86.1015288339308
2020-02-26,2020,2,26,3.10416666666667,578.070833333333,148.35,283.92372,8.54,4.1562,"Late","DFG2020",2019-11-13,105,1.33891006711409,81.9238877992106
2021-02-04,2021,2,4,4.05416666666667,565.829166666667,129.68,264.52152,1.71,1.53432,"Early","DFG2021",2020-10-22,105,0.378455087358684,81.0478585335819
2021-02-18,2021,2,18,7.36666666666667,412.479166666667,123.15,272.64564,1.58,5.30424,"Late","DFG2021",2020-11-05,105,0.72003257918552,79.3486081262846
2019-02-08,2019,2,8,6.8625,509.6875,126.05,277.78104,0,3.90456,"Early","DFG2019",2018-10-25,106,0.568970491803279,155.826230171191
2019-02-22,2019,2,22,5.65416666666667,491.875,131.26,301.1256,0,2.35008,"Late","DFG2019",2018-11-08,106,0.415636845983787,160.147107455122
2020-02-07,2020,2,7,4.5375,614.729166666667,98.79,303.95052,0,2.85444,"Early","DFG2020",2019-10-24,106,0.629077685950413,86.7306065198812
2020-02-27,2020,2,27,3.42916666666667,581.5,148.69,289.3986,0.34,5.47488,"Late","DFG2020",2019-11-13,106,1.59656281895504,83.5204506181657
2021-02-05,2021,2,5,2.10833333333333,567.9375,135.04,265.34916,5.36,0.82764,"Early","DFG2021",2020-10-22,106,0.392556521739131,81.4404150553211
2021-02-19,2021,2,19,7.29583333333333,419.775,123.18,281.6784,0.03,9.03276,"Late","DFG2021",2020-11-05,106,1.23807104511708,80.5866791714017
2019-02-09,2019,2,9,7.94166666666667,517.629166666667,127.32,281.5992,1.27,3.81816,"Early","DFG2019",2018-10-25,107,0.480775655823714,156.307005827015
2019-02-23,2019,2,23,2.99583333333333,494.870833333333,131.26,311.2794,0,10.1538,"Late","DFG2019",2018-11-08,107,3.3893073713491,163.536414826472
2020-02-08,2020,2,8,5.20416666666667,619.933333333333,98.79,308.39976,0,4.44924,"Early","DFG2020",2019-10-24,107,0.854938030424339,87.5855445503055
2020-02-28,2020,2,28,4.175,585.675,155.57,298.81044,6.88,9.41184,"Late","DFG2020",2019-11-13,107,2.25433293413174,85.7747835522974
2021-02-06,2021,2,6,0,567.9375,135.1,266.517,0.06,1.16784,"Early","DFG2021",2020-10-22,107,0,81.4404150553211
2021-02-20,2021,2,20,9.77916666666667,429.554166666667,123.18,290.44584,0,8.76744,"Late","DFG2021",2020-11-05,107,0.896542650191734,81.4832218215934
2019-02-10,2019,2,10,6.9875,524.616666666667,134.55,282.87756,7.23,1.27836,"Early","DFG2019",2018-10-25,108,0.182949552772809,156.489955379788
2019-02-24,2019,2,24,6.02916666666667,500.9,131.26,322.02972,0,10.75032,"Late","DFG2019",2018-11-08,108,1.78305238424326,165.319467210715
2020-02-09,2020,2,9,9.50416666666667,629.4375,102.65,311.85864,3.86,3.45888,"Early","DFG2020",2019-10-24,108,0.363933011836913,87.9494775621424
2020-02-29,2020,2,29,8.0875,593.7625,157.95,306.71424,2.38,7.9038,"Late","DFG2020",2019-11-13,108,0.977285935085008,86.7520694873824
2021-02-07,2021,2,7,0,567.9375,137.41,268.25976,2.31,1.74276,"Early","DFG2021",2020-10-22,108,0,81.4404150553211
2021-02-21,2021,2,21,11.7875,441.341666666667,123.18,300.88656,0,10.44072,"Late","DFG2021",2020-11-05,108,0.88574506892895,82.3689668905224
2019-02-11,2019,2,11,5.01666666666667,529.633333333333,135.41,287.32968,0.86,4.45212,"Early","DFG2019",2018-10-25,109,0.887465780730896,157.377421160519
2019-02-25,2019,2,25,6.78333333333333,507.683333333333,131.26,332.80884,0,10.77912,"Late","DFG2019",2018-11-08,109,1.58905945945946,166.908526670174
2020-02-10,2020,2,10,6.83333333333333,636.270833333333,114.21,315.86472,11.56,4.00608,"Early","DFG2020",2019-10-24,109,0.586255609756098,88.5357331718985
2020-03-01,2020,3,1,6.80833333333333,600.570833333333,161.44,314.43444,3.49,7.7202,"Late","DFG2020",2019-11-13,109,1.13393390452876,87.8860033919112
2021-02-08,2021,2,8,0,567.9375,141.25,270.78516,3.84,2.5254,"Early","DFG2021",2020-10-22,109,0,81.4404150553211
2021-02-22,2021,2,22,10.8416666666667,452.183333333333,123.18,310.78152,0,9.89496,"Late","DFG2021",2020-11-05,109,0.912678862413525,83.2816457529359
2019-02-12,2019,2,12,4.27916666666667,533.9125,135.41,292.90032,0,5.57064,"Early","DFG2019",2018-10-25,110,1.30180486854917,158.679226029068
2019-02-26,2019,2,26,6.52083333333333,514.204166666667,131.26,343.97676,0,11.16792,"Late","DFG2019",2018-11-08,110,1.71265226837061,168.621178938545
2020-02-11,2020,2,11,4.07083333333333,640.341666666667,117.17,319.15944,2.96,3.29472,"Early","DFG2020",2019-10-24,110,0.809347799385876,89.3450809712844
2020-03-02,2020,3,2,6.7375,607.308333333333,163.6,325.09224,2.16,10.6578,"Late","DFG2020",2019-11-13,110,1.58186270871985,89.467866100631
2021-02-09,2021,2,9,0,567.9375,141.54,277.16076,0.29,6.3756,"Early","DFG2021",2020-10-22,110,0,81.4404150553211
2021-02-23,2021,2,23,12.3708333333333,464.554166666667,123.18,318.86892,0,8.0874,"Late","DFG2021",2020-11-05,110,0.653747389693501,83.9353931426294
2019-02-13,2019,2,13,6.2875,540.2,135.41,295.18452,0,2.2842,"Early","DFG2019",2018-10-25,111,0.363292246520875,159.042518275589
2019-02-27,2019,2,27,7.79166666666667,521.995833333333,131.26,355.52664,0,11.54988,"Late","DFG2019",2018-11-08,111,1.48233754010695,170.103516478652
2020-02-12,2020,2,12,4.17916666666667,644.520833333333,117.2,325.77552,0.03,6.61608,"Early","DFG2020",2019-10-24,111,1.58310987038883,90.9281908416732
2020-03-03,2020,3,3,5.2125,612.520833333333,167.78,333.04104,4.18,7.9488,"Late","DFG2020",2019-11-13,111,1.52494964028777,90.9928157409188
2021-02-10,2021,2,10,0,567.9375,141.57,282.06612,0.03,4.90536,"Early","DFG2021",2020-10-22,111,0,81.4404150553211
2021-02-24,2021,2,24,13.6333333333333,478.1875,123.18,328.58712,0,9.7182,"Late","DFG2021",2020-11-05,111,0.712826405867972,84.6482195484974
2019-02-14,2019,2,14,5.42916666666667,545.629166666667,135.41,303.32988,0,8.14536,"Early","DFG2019",2018-10-25,112,1.50029654643131,160.54281482202
2019-02-28,2019,2,28,8.40416666666667,530.4,131.6,363.28968,0.34,7.76304,"Late","DFG2019",2018-11-08,112,0.923713237481408,171.027229716133
2020-02-13,2020,2,13,3.09583333333333,647.616666666667,120.09,327.23568,2.89,1.46016,"Early","DFG2020",2019-10-24,112,0.4716532974428,91.399844139116
2020-03-04,2020,3,4,3.64583333333333,616.166666666667,169.21,338.69736,1.43,5.65632,"Late","DFG2020",2019-11-13,112,1.55144777142857,92.5442635123474
2021-02-11,2021,2,11,0,567.9375,141.6,290.36664,0.03,8.30052,"Early","DFG2021",2020-10-22,112,0,81.4404150553211
2021-02-25,2021,2,25,12.5083333333333,490.695833333333,123.58,338.79744,0.4,10.21032,"Late","DFG2021",2020-11-05,112,0.816281412391741,85.4645009608891
2019-02-15,2019,2,15,6.92083333333333,552.55,135.41,312.24888,0,8.919,"Early","DFG2019",2018-10-25,113,1.28871763997592,161.831532461996
2019-03-01,2019,3,1,6.4875,536.8875,132.41,365.18292,0.81,1.89324,"Late","DFG2019",2018-11-08,113,0.291828901734104,171.319058617867
2020-02-14,2020,2,14,6.10833333333333,653.725,120.33,330.33168,0.24,3.096,"Early","DFG2020",2019-10-24,113,0.506848567530696,91.9066927066467
2020-03-05,2020,3,5,5.51666666666667,621.683333333333,170.29,344.95884,1.08,6.26148,"Late","DFG2020",2019-11-13,113,1.13501148036254,93.6792749927099
2021-02-12,2021,2,12,0,567.9375,141.69,297.56268,0.09,7.19604,"Early","DFG2021",2020-10-22,113,0,81.4404150553211
2021-02-26,2021,2,26,7.30833333333333,498.004166666667,125.06,346.21416,1.48,7.41672,"Late","DFG2021",2020-11-05,113,1.01483055872292,86.479331519612
2019-02-16,2019,2,16,8.64166666666667,561.191666666667,135.41,321.52464,0,9.27576,"Early","DFG2019",2018-10-25,114,1.0733762777242,162.90490873972
2019-03-02,2019,3,2,5.99166666666667,542.879166666667,132.41,370.15632,0,4.9734,"Late","DFG2019",2018-11-08,114,0.830052851182197,172.14911146905
2020-02-15,2020,2,15,8.02916666666667,661.754166666667,120.33,336.31128,0,5.9796,"Early","DFG2020",2019-10-24,114,0.744734820965231,92.651427527612
2020-03-06,2020,3,6,4.525,626.208333333333,180.18,347.0904,9.89,2.13156,"Late","DFG2020",2019-11-13,114,0.471062983425414,94.1503379761353
2021-02-13,2021,2,13,0,567.9375,141.72,303.61428,0.03,6.0516,"Early","DFG2021",2020-10-22,114,0,81.4404150553211
2021-02-27,2021,2,27,4.5875,502.591666666667,125.06,348.27408,0,2.05992,"Late","DFG2021",2020-11-05,114,0.449028882833787,86.9283604024458
2019-02-17,2019,2,17,7.25833333333333,568.45,135.41,329.99796,0,8.47332,"Early","DFG2019",2018-10-25,115,1.16739196326062,164.072300702981
2019-03-03,2019,3,3,10.4375,553.316666666667,132.67,372.546,0.26,2.38968,"Late","DFG2019",2018-11-08,115,0.228951377245509,172.378062846295
2020-02-16,2020,2,16,12.6666666666667,674.420833333333,122.47,338.17428,2.14,1.863,"Early","DFG2020",2019-10-24,115,0.147078947368421,92.7985064749804
2020-03-07,2020,3,7,4.77083333333333,630.979166666667,180.18,352.827,0,5.7366,"Late","DFG2020",2019-11-13,115,1.20243144104804,95.3527694171834
2021-02-14,2021,2,14,0,567.9375,141.79,311.48424,0.07,7.86996,"Early","DFG2021",2020-10-22,115,0,81.4404150553211
2021-02-28,2021,2,28,3.32083333333333,505.9125,125.09,351.9594,0.03,3.68532,"Late","DFG2021",2020-11-05,115,1.10975759096612,88.0381179934119
2019-02-18,2019,2,18,8.6,577.05,135.41,339.37884,0,9.38088,"Early","DFG2019",2018-10-25,116,1.0908,165.163100702981
2019-03-04,2019,3,4,9.1875,562.504166666667,134.81,378.75708,2.14,6.21108,"Late","DFG2019",2018-11-08,116,0.676035918367347,173.054098764662
2020-02-17,2020,2,17,8.0125,682.433333333333,124.6,344.33136,2.13,6.15708,"Early","DFG2020",2019-10-24,116,0.768434321372855,93.5669407963533
2020-03-08,2020,3,8,8.27083333333333,639.25,180.18,360.61884,0,7.79184,"Late","DFG2020",2019-11-13,116,0.942086448362721,96.2948558655461
2021-02-15,2021,2,15,0,567.9375,143.72,314.47008,1.93,2.98584,"Early","DFG2021",2020-10-22,116,0,81.4404150553211
2021-03-01,2021,3,1,3.60416666666667,509.516666666667,125.15,358.8138,0.06,6.8544,"Late","DFG2021",2020-11-05,116,1.90179884393063,89.9399168373426
2019-02-19,2019,2,19,7.65833333333333,584.708333333333,136,344.99952,0.59,5.62068,"Early","DFG2019",2018-10-25,117,0.733929923830251,165.897030626811
2019-03-05,2019,3,5,5.82083333333333,568.325,136.12,386.36856,1.31,7.61148,"Late","DFG2019",2018-11-08,117,1.30762720114531,174.361725965808
2020-02-18,2020,2,18,6.6875,689.120833333333,126.41,351.05796,1.81,6.7266,"Early","DFG2020",2019-10-24,117,1.00584672897196,94.5727875253252
2020-03-09,2020,3,9,7.78333333333333,647.033333333333,180.37,367.80552,0.19,7.18668,"Late","DFG2020",2019-11-13,117,0.923342184154176,97.2181980497003
2021-02-16,2021,2,16,3.51666666666667,571.454166666667,143.85,319.29084,0.13,4.82076,"Early","DFG2021",2020-10-22,117,1.37083222748815,82.8112472828092
2021-03-02,2021,3,2,3.80833333333333,513.325,125.21,368.80632,0.06,9.99252,"Late","DFG2021",2020-11-05,117,2.62385645514223,92.5637732924848
2019-02-20,2019,2,20,6.95,591.658333333333,136,351.02304,0,6.02352,"Early","DFG2019",2018-10-25,118,0.866693525179856,166.763724151991
2019-03-06,2019,3,6,8.55416666666667,576.879166666667,136.12,392.2038,0,5.83524,"Late","DFG2019",2018-11-08,118,0.68215177788602,175.043877743694
2020-02-19,2020,2,19,5.225,694.345833333333,129.92,355.8168,3.51,4.75884,"Early","DFG2020",2019-10-24,118,0.910782775119617,95.4835703004448
2020-03-10,2020,3,10,8.55833333333333,655.591666666667,186.06,370.64916,5.69,2.84364,"Late","DFG2020",2019-11-13,118,0.332265628042843,97.5504636777431
2021-02-17,2021,2,17,6.51666666666667,577.970833333333,144.81,326.9934,0.96,7.70256,"Early","DFG2021",2020-10-22,118,1.18197851662404,83.9932257994333
2021-03-03,2021,3,3,7.35416666666667,520.679166666667,125.21,377.97696,0,9.17064,"Late","DFG2021",2020-11-05,118,1.24699920679887,93.8107724992837
2019-02-21,2019,2,21,8.75833333333333,600.416666666667,136.53,355.64796,0.53,4.62492,"Early","DFG2019",2018-10-25,119,0.528059372026641,167.291783524018
2019-03-07,2019,3,7,10.6208333333333,587.5,136.97,402.4008,0.85,10.197,"Late","DFG2019",2018-11-08,119,0.960094154570423,176.003971898264
2020-02-20,2020,2,20,6.15,700.495833333333,133.48,358.76016,3.56,2.94336,"Early","DFG2020",2019-10-24,119,0.478595121951219,95.962165422396
2020-03-11,2020,3,11,10.5833333333333,666.175,187.94,377.3952,1.88,6.74604,"Late","DFG2020",2019-11-13,119,0.637421102362207,98.1878847801053
2021-02-18,2021,2,18,7.36666666666667,585.3375,146.39,332.29764,1.58,5.30424,"Early","DFG2021",2020-10-22,119,0.72003257918552,84.7132583786188
2021-03-04,2021,3,4,3.06666666666667,523.745833333333,125.34,380.15532,0.13,2.17836,"Late","DFG2021",2020-11-05,119,0.710334782608695,94.5211072818924
2019-02-22,2019,2,22,5.65416666666667,606.070833333333,136.53,357.99804,0,2.35008,"Early","DFG2019",2018-10-25,120,0.415636845983787,167.707420370002
2019-03-08,2019,3,8,7.20833333333333,594.708333333333,137.1,408.69072,0.13,6.28992,"Late","DFG2019",2018-11-08,120,0.872590057803469,176.876561956068
2020-02-21,2020,2,21,6.29583333333333,706.791666666667,133.57,365.31864,0.09,6.55848,"Early","DFG2020",2019-10-24,120,1.04171753805427,97.0038829604503
2020-03-12,2020,3,12,9.3,675.475,189.67,390.2616,1.73,12.8664,"Late","DFG2020",2019-11-13,120,1.38348387096774,99.5713686510731
2021-02-19,2021,2,19,7.29583333333333,592.633333333333,146.42,341.3304,0.03,9.03276,"Early","DFG2021",2020-10-22,120,1.23807104511708,85.9513294237359
2021-03-05,2021,3,5,1.5875,525.333333333333,125.34,392.04,0,11.88468,"Late","DFG2021",2020-11-05,120,7.4864125984252,102.007519880318
2019-02-23,2019,2,23,2.99583333333333,609.066666666667,136.53,368.15184,0,10.1538,"Early","DFG2019",2018-10-25,121,3.3893073713491,171.096727741351
2019-03-09,2019,3,9,7.62083333333333,602.329166666667,143.4,415.37556,6.3,6.68484,"Late","DFG2019",2018-11-08,121,0.877179661016949,177.753741617085
2020-02-22,2020,2,22,8.575,715.366666666667,139.62,369.64836,6.05,4.32972,"Early","DFG2020",2019-10-24,121,0.50492361516035,97.5088065756107
2020-03-13,2020,3,13,6.24583333333333,681.720833333333,190.78,400.71312,1.11,10.45152,"Late","DFG2020",2019-11-13,121,1.67335877251501,101.244727423588
2021-02-20,2021,2,20,9.77916666666667,602.4125,146.42,350.09784,0,8.76744,"Early","DFG2021",2020-10-22,121,0.896542650191734,86.8478720739276
2021-03-06,2021,3,6,1.76666666666667,527.1,125.34,399.00132,0,6.96132,"Late","DFG2021",2020-11-05,121,3.94036981132075,105.947889691638
2019-02-24,2019,2,24,6.02916666666667,615.095833333333,136.53,378.90216,0,10.75032,"Early","DFG2019",2018-10-25,122,1.78305238424326,172.879780125594
2019-03-10,2019,3,10,3.9625,606.291666666667,161.67,417.60648,18.27,2.23092,"Late","DFG2019",2018-11-08,122,0.563008201892744,178.316749818977
2020-02-23,2020,2,23,7.85,723.216666666667,151.52,371.48184,11.9,1.83348,"Early","DFG2020",2019-10-24,122,0.233564331210191,97.7423709068209
2020-03-14,2020,3,14,4.69166666666667,686.4125,190.78,414.61704,0,13.90392,"Late","DFG2020",2019-11-13,122,2.96353534635879,104.208262769947
2021-02-21,2021,2,21,11.7875,614.2,146.42,360.53856,0,10.44072,"Early","DFG2021",2020-10-22,122,0.88574506892895,87.7336171428565
