"Year","Climate","value","B","timeid","var","appl","nitrogen","rep"
"2020","Acc_Radiation",172.33056,"09
13","Late","Torrild","Combined",220,2
"2020","Das",62,"09
13","Late","Torrild","Combined",220,2
"2020","Acc_TQ",57.1079269083191,"09
13","Late","Torrild","Combined",220,2
"2020","Acc_Temperature",260.7625,"09
13","Late","Potenzial","Split",176,1
"2020","Acc_Percipitation",41.12,"09
13","Late","Potenzial","Split",176,1
"2020","Acc_Radiation",120.9312,"09
13","Late","Potenzial","Split",176,1
"2020","Das",49,"09
13","Late","Potenzial","Split",176,1
"2020","Acc_TQ",48.2947502783717,"09
13","Late","Potenzial","Split",176,1
"2020","Acc_Temperature",295.116666666666,"09
13","Late","Torrild","Combined",220,3
"2020","Acc_Percipitation",59.5,"09
13","Late","Torrild","Combined",220,3
"2020","Acc_Radiation",140.43204,"09
13","Late","Torrild","Combined",220,3
"2020","Das",55,"09
13","Late","Torrild","Combined",220,3
"2020","Acc_TQ",51.8802203542783,"09
13","Late","Torrild","Combined",220,3
"2020","Acc_Temperature",343.895833333333,"09
13","Late","Potenzial","Combined",176,3
"2020","Acc_Percipitation",68.74,"09
13","Late","Potenzial","Combined",176,3
"2020","Acc_Radiation",172.33056,"09
13","Late","Potenzial","Combined",176,3
"2020","Das",62,"09
13","Late","Potenzial","Combined",176,3
"2020","Acc_TQ",57.1079269083191,"09
13","Late","Potenzial","Combined",176,3
"2020","Acc_Temperature",260.7625,"09
13","Late","Patras","Split",220,3
"2020","Acc_Percipitation",41.12,"09
13","Late","Patras","Split",220,3
"2020","Acc_Radiation",120.9312,"09
13","Late","Patras","Split",220,3
"2020","Das",49,"09
13","Late","Patras","Split",220,3
"2020","Acc_TQ",48.2947502783717,"09
13","Late","Patras","Split",220,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Alves","Split",176,3
"2020","Acc_Percipitation",40.57,"09
13","Late","Alves","Split",176,3
"2020","Acc_Radiation",115.93188,"09
13","Late","Alves","Split",176,3
"2020","Das",47,"09
13","Late","Alves","Split",176,3
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Alves","Split",176,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Pionier","Split",220,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Pionier","Split",220,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Pionier","Split",220,1
"2020","Das",47,"09
13","Late","Pionier","Split",220,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Pionier","Split",220,1
"2020","Acc_Temperature",327.879166666667,"09
13","Late","Patras","Combined",176,3
"2020","Acc_Percipitation",68.19,"09
13","Late","Patras","Combined",176,3
"2020","Acc_Radiation",167.33124,"09
13","Late","Patras","Combined",176,3
"2020","Das",60,"09
13","Late","Patras","Combined",176,3
"2020","Acc_TQ",56.4857100968285,"09
13","Late","Patras","Combined",176,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Pionier","Split",176,3
"2020","Acc_Percipitation",40.57,"09
13","Late","Pionier","Split",176,3
"2020","Acc_Radiation",115.93188,"09
13","Late","Pionier","Split",176,3
"2020","Das",47,"09
13","Late","Pionier","Split",176,3
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Pionier","Split",176,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Torrild","Split",220,3
"2020","Acc_Percipitation",40.57,"09
13","Late","Torrild","Split",220,3
"2020","Acc_Radiation",115.93188,"09
13","Late","Torrild","Split",220,3
"2020","Das",47,"09
13","Late","Torrild","Split",220,3
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Torrild","Split",220,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Apertus","Split",176,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Apertus","Split",176,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Apertus","Split",176,1
"2020","Das",47,"09
13","Late","Apertus","Split",176,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Apertus","Split",176,1
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Patras","Combined",220,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Patras","Combined",220,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Patras","Combined",220,1
"2020","Das",47,"09
13","Late","Patras","Combined",220,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Patras","Combined",220,1
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Capone","Split",220,2
"2020","Acc_Percipitation",40.57,"09
13","Late","Capone","Split",220,2
"2020","Acc_Radiation",115.93188,"09
13","Late","Capone","Split",220,2
"2020","Das",47,"09
13","Late","Capone","Split",220,2
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Capone","Split",220,2
"2020","Acc_Temperature",327.879166666667,"09
13","Late","Pionier","Combined",220,3
"2020","Acc_Percipitation",68.19,"09
13","Late","Pionier","Combined",220,3
"2020","Acc_Radiation",167.33124,"09
13","Late","Pionier","Combined",220,3
"2020","Das",60,"09
13","Late","Pionier","Combined",220,3
"2020","Acc_TQ",56.4857100968285,"09
13","Late","Pionier","Combined",220,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Capone","Combined",176,3
"2020","Acc_Percipitation",40.57,"09
13","Late","Capone","Combined",176,3
"2020","Acc_Radiation",115.93188,"09
13","Late","Capone","Combined",176,3
"2020","Das",47,"09
13","Late","Capone","Combined",176,3
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Capone","Combined",176,3
"2020","Acc_Temperature",327.879166666667,"09
13","Late","Apertus","Combined",220,3
"2020","Acc_Percipitation",68.19,"09
13","Late","Apertus","Combined",220,3
"2020","Acc_Radiation",167.33124,"09
13","Late","Apertus","Combined",220,3
"2020","Das",60,"09
13","Late","Apertus","Combined",220,3
"2020","Acc_TQ",56.4857100968285,"09
13","Late","Apertus","Combined",220,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Patras","Split",176,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Patras","Split",176,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Patras","Split",176,1
"2020","Das",47,"09
13","Late","Patras","Split",176,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Patras","Split",176,1
"2020","Acc_Temperature",327.879166666667,"09
13","Late","Apertus","Combined",176,1
"2020","Acc_Percipitation",68.19,"09
13","Late","Apertus","Combined",176,1
"2020","Acc_Radiation",167.33124,"09
13","Late","Apertus","Combined",176,1
"2020","Das",60,"09
13","Late","Apertus","Combined",176,1
"2020","Acc_TQ",56.4857100968285,"09
13","Late","Apertus","Combined",176,1
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Capone","Combined",220,2
"2020","Acc_Percipitation",40.57,"09
13","Late","Capone","Combined",220,2
"2020","Acc_Radiation",115.93188,"09
13","Late","Capone","Combined",220,2
"2020","Das",47,"09
13","Late","Capone","Combined",220,2
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Capone","Combined",220,2
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Torrild","Combined",176,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Torrild","Combined",176,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Torrild","Combined",176,1
"2020","Das",47,"09
13","Late","Torrild","Combined",176,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Torrild","Combined",176,1
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Alves","Combined",220,3
"2020","Acc_Percipitation",40.57,"09
13","Late","Alves","Combined",220,3
"2020","Acc_Radiation",115.93188,"09
13","Late","Alves","Combined",220,3
"2020","Das",47,"09
13","Late","Alves","Combined",220,3
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Alves","Combined",220,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Esket","Split",220,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Esket","Split",220,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Esket","Split",220,1
"2020","Das",47,"09
13","Late","Esket","Split",220,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Esket","Split",220,1
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Pionier","Combined",176,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Pionier","Combined",176,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Pionier","Combined",176,1
"2020","Das",47,"09
13","Late","Pionier","Combined",176,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Pionier","Combined",176,1
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Patras","Combined",220,3
"2020","Acc_Percipitation",40.57,"09
13","Late","Patras","Combined",220,3
"2020","Acc_Radiation",115.93188,"09
13","Late","Patras","Combined",220,3
"2020","Das",47,"09
13","Late","Patras","Combined",220,3
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Patras","Combined",220,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Patras","Combined",220,2
"2020","Acc_Percipitation",40.57,"09
13","Late","Patras","Combined",220,2
"2020","Acc_Radiation",115.93188,"09
13","Late","Patras","Combined",220,2
"2020","Das",47,"09
13","Late","Patras","Combined",220,2
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Patras","Combined",220,2
"2020","Acc_Temperature",327.879166666667,"09
13","Late","Pionier","Combined",176,3
"2020","Acc_Percipitation",68.19,"09
13","Late","Pionier","Combined",176,3
"2020","Acc_Radiation",167.33124,"09
13","Late","Pionier","Combined",176,3
"2020","Das",60,"09
13","Late","Pionier","Combined",176,3
"2020","Acc_TQ",56.4857100968285,"09
13","Late","Pionier","Combined",176,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Pionier","Split",220,3
"2020","Acc_Percipitation",40.57,"09
13","Late","Pionier","Split",220,3
"2020","Acc_Radiation",115.93188,"09
13","Late","Pionier","Split",220,3
"2020","Das",47,"09
13","Late","Pionier","Split",220,3
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Pionier","Split",220,3
"2020","Acc_Temperature",327.879166666667,"09
13","Late","Potenzial","Split",220,3
"2020","Acc_Percipitation",68.19,"09
13","Late","Potenzial","Split",220,3
"2020","Acc_Radiation",167.33124,"09
13","Late","Potenzial","Split",220,3
"2020","Das",60,"09
13","Late","Potenzial","Split",220,3
"2020","Acc_TQ",56.4857100968285,"09
13","Late","Potenzial","Split",220,3
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Pionier","Split",176,2
"2020","Acc_Percipitation",40.57,"09
13","Late","Pionier","Split",176,2
"2020","Acc_Radiation",115.93188,"09
13","Late","Pionier","Split",176,2
"2020","Das",47,"09
13","Late","Pionier","Split",176,2
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Pionier","Split",176,2
"2020","Acc_Temperature",244.745833333334,"09
13","Late","Capone","Split",220,1
"2020","Acc_Percipitation",40.57,"09
13","Late","Capone","Split",220,1
"2020","Acc_Radiation",115.93188,"09
13","Late","Capone","Split",220,1
"2020","Das",47,"09
13","Late","Capone","Split",220,1
"2020","Acc_TQ",47.6725334668811,"09
13","Late","Capone","Split",220,1
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Apertus","Combined",176,1
"2021","Acc_Percipitation",46.56,"09
13","Early","Apertus","Combined",176,1
"2021","Acc_Radiation",157.96476,"09
13","Early","Apertus","Combined",176,1
"2021","Das",69,"09
13","Early","Apertus","Combined",176,1
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Apertus","Combined",176,1
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Capone","Split",176,1
"2021","Acc_Percipitation",46.56,"09
13","Early","Capone","Split",176,1
"2021","Acc_Radiation",157.96476,"09
13","Early","Capone","Split",176,1
"2021","Das",69,"09
13","Early","Capone","Split",176,1
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Capone","Split",176,1
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Apertus","Combined",220,3
"2021","Acc_Percipitation",46.56,"09
13","Early","Apertus","Combined",220,3
"2021","Acc_Radiation",157.96476,"09
13","Early","Apertus","Combined",220,3
"2021","Das",69,"09
13","Early","Apertus","Combined",220,3
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Apertus","Combined",220,3
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Alves","Split",220,3
"2021","Acc_Percipitation",46.56,"09
13","Early","Alves","Split",220,3
"2021","Acc_Radiation",157.96476,"09
13","Early","Alves","Split",220,3
"2021","Das",69,"09
13","Early","Alves","Split",220,3
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Alves","Split",220,3
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Apertus","Split",176,2
"2021","Acc_Percipitation",46.56,"09
13","Early","Apertus","Split",176,2
"2021","Acc_Radiation",157.96476,"09
13","Early","Apertus","Split",176,2
"2021","Das",69,"09
13","Early","Apertus","Split",176,2
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Apertus","Split",176,2
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Alves","Combined",220,3
"2021","Acc_Percipitation",46.56,"09
13","Early","Alves","Combined",220,3
"2021","Acc_Radiation",157.96476,"09
13","Early","Alves","Combined",220,3
"2021","Das",69,"09
13","Early","Alves","Combined",220,3
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Alves","Combined",220,3
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Potenzial","Split",176,1
"2021","Acc_Percipitation",46.56,"09
13","Early","Potenzial","Split",176,1
"2021","Acc_Radiation",157.96476,"09
13","Early","Potenzial","Split",176,1
"2021","Das",69,"09
13","Early","Potenzial","Split",176,1
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Potenzial","Split",176,1
"2021","Acc_Temperature",374,"09
13","Early","Torrild","Combined",220,3
"2021","Acc_Percipitation",62.21,"09
13","Early","Torrild","Combined",220,3
"2021","Acc_Radiation",175.67352,"09
13","Early","Torrild","Combined",220,3
"2021","Das",79,"09
13","Early","Torrild","Combined",220,3
"2021","Acc_TQ",49.3483449066596,"09
13","Early","Torrild","Combined",220,3
"2021","Acc_Temperature",374,"09
13","Early","Pionier","Combined",220,2
"2021","Acc_Percipitation",62.21,"09
13","Early","Pionier","Combined",220,2
"2021","Acc_Radiation",175.67352,"09
13","Early","Pionier","Combined",220,2
"2021","Das",79,"09
13","Early","Pionier","Combined",220,2
"2021","Acc_TQ",49.3483449066596,"09
13","Early","Pionier","Combined",220,2
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Patras","Combined",220,1
"2021","Acc_Percipitation",46.56,"09
13","Early","Patras","Combined",220,1
"2021","Acc_Radiation",157.96476,"09
13","Early","Patras","Combined",220,1
"2021","Das",69,"09
13","Early","Patras","Combined",220,1
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Patras","Combined",220,1
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Esket","Split",176,3
"2021","Acc_Percipitation",46.56,"09
13","Early","Esket","Split",176,3
"2021","Acc_Radiation",157.96476,"09
13","Early","Esket","Split",176,3
"2021","Das",69,"09
13","Early","Esket","Split",176,3
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Esket","Split",176,3
"2021","Acc_Temperature",374,"09
13","Early","Capone","Split",220,1
"2021","Acc_Percipitation",62.21,"09
13","Early","Capone","Split",220,1
"2021","Acc_Radiation",175.67352,"09
13","Early","Capone","Split",220,1
"2021","Das",79,"09
13","Early","Capone","Split",220,1
"2021","Acc_TQ",49.3483449066596,"09
13","Early","Capone","Split",220,1
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Capone","Combined",220,2
"2021","Acc_Percipitation",46.56,"09
13","Early","Capone","Combined",220,2
"2021","Acc_Radiation",157.96476,"09
13","Early","Capone","Combined",220,2
"2021","Das",69,"09
13","Early","Capone","Combined",220,2
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Capone","Combined",220,2
"2021","Acc_Temperature",374,"09
13","Early","Apertus","Combined",220,2
"2021","Acc_Percipitation",62.21,"09
13","Early","Apertus","Combined",220,2
"2021","Acc_Radiation",175.67352,"09
13","Early","Apertus","Combined",220,2
"2021","Das",79,"09
13","Early","Apertus","Combined",220,2
"2021","Acc_TQ",49.3483449066596,"09
13","Early","Apertus","Combined",220,2
"2021","Acc_Temperature",374,"09
13","Early","Capone","Combined",176,2
"2021","Acc_Percipitation",62.21,"09
13","Early","Capone","Combined",176,2
"2021","Acc_Radiation",175.67352,"09
13","Early","Capone","Combined",176,2
"2021","Das",79,"09
13","Early","Capone","Combined",176,2
"2021","Acc_TQ",49.3483449066596,"09
13","Early","Capone","Combined",176,2
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Pionier","Combined",176,1
"2021","Acc_Percipitation",46.56,"09
13","Early","Pionier","Combined",176,1
"2021","Acc_Radiation",157.96476,"09
13","Early","Pionier","Combined",176,1
"2021","Das",69,"09
13","Early","Pionier","Combined",176,1
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Pionier","Combined",176,1
"2021","Acc_Temperature",374,"09
13","Early","Capone","Combined",220,1
"2021","Acc_Percipitation",62.21,"09
13","Early","Capone","Combined",220,1
"2021","Acc_Radiation",175.67352,"09
13","Early","Capone","Combined",220,1
"2021","Das",79,"09
13","Early","Capone","Combined",220,1
"2021","Acc_TQ",49.3483449066596,"09
13","Early","Capone","Combined",220,1
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Potenzial","Combined",220,3
"2021","Acc_Percipitation",46.56,"09
13","Early","Potenzial","Combined",220,3
"2021","Acc_Radiation",157.96476,"09
13","Early","Potenzial","Combined",220,3
"2021","Das",69,"09
13","Early","Potenzial","Combined",220,3
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Potenzial","Combined",220,3
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Pionier","Split",220,3
"2021","Acc_Percipitation",46.56,"09
13","Early","Pionier","Split",220,3
"2021","Acc_Radiation",157.96476,"09
13","Early","Pionier","Split",220,3
"2021","Das",69,"09
13","Early","Pionier","Split",220,3
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Pionier","Split",220,3
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Patras","Split",220,1
"2021","Acc_Percipitation",46.56,"09
13","Early","Patras","Split",220,1
"2021","Acc_Radiation",157.96476,"09
13","Early","Patras","Split",220,1
"2021","Das",69,"09
13","Early","Patras","Split",220,1
"2021","Acc_TQ",44.7241218301626,"09
13","Early","Patras","Split",220,1
"2021","Acc_Temperature",374,"09
13","Early","Potenzial","Combined",220,1
"2021","Acc_Percipitation",62.21,"09
13","Early","Potenzial","Combined",220,1
"2021","Acc_Radiation",175.67352,"09
13","Early","Potenzial","Combined",220,1
"2021","Das",79,"09
13","Early","Potenzial","Combined",220,1
"2021","Acc_TQ",49.3483449066596,"09
13","Early","Potenzial","Combined",220,1
"2021","Acc_Temperature",343.508333333333,"09
13","Early","Apertus","Split",220,3
"2021","Acc_Percipitation",46.56,"09
13","Early","Apertus","Split",220,3
"2021","Acc_Radiation",157.96476,"09
13","Early","Apertus","Split",220,3
"2021","Das",69,"09
13","Early","Apertus","Split",220,3
